48.384,507.657
563.84,65.251
522.252,87.456
673.727,571.401
208.388,450.625
699.86,465.509
162.92,442.369
577.557,364.922
418.195,188.675
580.347,333.539
411.629,336.35
366.796,343.635
52.012,670.654
273.368,449.747
399.918,407.825
365.207,22.21
292.917,337.012
670.919,145.577
452.771,464.323
348.565,91.579
334.323,532.433
36.594,513.313
430.307,178.807
328.348,455.623
285.962,579.197
651.003,642.888
227.837,396.543
664.179,466.576
287.457,536.524
491.636,437.199
530.648,562.068
436.442,200.887
77.466,371.227
638.814,440.196
75.617,247.918
286.31,102.492
244.857,33.032
441.289,563.786
61.709,474.905
96.737,462.685
432.436,306.853
401.353,253.318
338.047,571.588
490.512,258.165
384.798,75.401
388.233,545.767
426.654,672.251
17.456,397.728
482.707,17.384
342.645,125.861
498.277,454.096
134.686,680.999
168.753,680.245
529.155,483.513
194.784,247.786
435.68,300.088
389.679,421.194
656.961,90.758
450.038,448.562
510.68,501.746
135.925,538.058
408.738,59.898
190.749,193.508
456.969,386.19
300.801,460.853
167.256,332.551
467.239,474.735
93.741,250.704
601.571,477.111
424.39,499.877
520.324,97.354
360.963,523.879
604.446,434.382
56.243,531.867
502.469,232.966
95.075,361.348
526.078,534.925
487.803,555.385
81.894,691.216
560.104,122.707
109.238,165.224
182.83,490.172
367.597,421.981
449.326,219.187
240.903,319.966
404.338,643.537
234.797,121.292
569.285,317.768
248.435,370.488
565.65,631.992
397.583,439.151
109.334,696.161
593.028,312.068
136.696,218.333
442.411,242.566
393.677,376.244
538.739,308.602
30.588,333.205
566.57,507.998
118.358,400.715
474.994,77.12
287.889,46.199
346.462,475.33
382.403,608.341
117.749,500.025
621.401,374.053
229.34,261.287
449.334,515.244
472.046,277.668
644.731,291.61
147.295,482.052
653.912,626.701
124.277,283.84
414.813,119.262
144.22,213.492
230.793,465.64
300.994,410.653
150.06,660.901
563.445,216.302
63.198,177.794
261.061,453.868
563.383,481.801
623.445,64.399
411.295,184.426
623.658,500.709
15.604,180.977
413.108,54.004
88.635,56.432
409.607,614.68
290.234,432.752
149.535,544.058
352.987,400.14
457.18,230.943
229.598,566.313
692.965,317.01
502.98,132.652
363.936,164.07
452.276,605.146
212.174,351.461
318.227,292.023
129.661,391.096
463.82,674.697
242.638,412.428
132.372,505.066
280.33,209.638
214.545,6.153
338.331,449.858
482.885,205.865
688.565,13.223
397.191,421.928
